用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
白嫩膻羊,保密,鲁迅也干了,,1级评论,5,5,2024-12-21 13:00:40
Z-2347,保密,所以这不算虐猫吧，是消杀吧。,,1级评论,5,5,2024-12-11 16:49:53
LDJ1944,保密,英雄,,1级评论,6,5,2024-11-02 19:32:59
Trnoob,男,一代天骄,,1级评论,6,5,2024-10-31 14:57:02
喵星列车员,保密,正义之人,,1级评论,4,5,2024-10-04 05:42:15
雷德王_拉库雷斯,男,你才是那个垃圾,,1级评论,5,5,2024-09-27 16:48:37
bili_15250190,保密,射不中活动靶瞧把你给酸得[吃瓜],,1级评论,5,5,2024-09-18 16:02:20
落雪千泪,保密,把视频举报[呆],,1级评论,5,5,2024-09-17 12:38:32
拉reine,保密,拍视频的人，你就去当猫，让你的猫爹也去咬你的外公,,1级评论,3,5,2024-08-22 23:54:09
账号已注销,保密,射杀流浪大耗子的英雄[喜欢],,1级评论,0,5,2024-08-14 02:13:01
爱记仇的钟会-Official,女,帅😎,,1级评论,5,5,2024-08-09 19:31:54
_婉然,保密,致敬这位英雄! 顺便diss 低  -  能。 儿up主,,1级评论,6,5,2024-08-08 11:48:02
_ENSO_,男,致敬传奇猎枭,,1级评论,5,5,2024-07-24 15:41:38
labmem0000004,保密,笑点解析：合肥射箭精英邀请赛,,1级评论,6,5,2024-07-19 17:41:17
Zn态崩了,男,正确的，家猫随便养，别祸害别人没人管你，野猫留着就是祸害，杀了也就杀了，某些人自以为正义，而去为了一个和自己什么关系都没有，甚至连一面之缘都没见过的野猫去辱骂同类,,1级评论,6,5,2024-06-23 20:40:36
懒鸟不飞,保密,回复 @bili_688887613 :难不成还是抓了人的猫更重要[疑惑]什么逆天逻辑,Zn态崩了,2级评论,6,0,2024-06-29 20:11:11
孔老二唯一本体,保密,同类很重要吗？为什么会有人觉得他是人我就得比别的生物更看重他[吃瓜],Zn态崩了,2级评论,5,0,2024-06-27 01:22:06
我已厌倦,男,怎么这撒逼up，带头说垃圾，我们农村的流浪猫恶心的要死，那些菜饭的有时候被他弄坏了，我爸刚煮了一碗鱼被猫偷进来偷吃，结果一盆鱼全部丢掉，不止鱼，还有那些肉。,,1级评论,6,5,2024-06-18 23:06:23
他打我的下巴,保密,效率太低了，掺点木糖醇就快了,,1级评论,6,5,2024-05-16 12:36:07
嗝尤酱,保密,行为本身的目的没毛病，但是在小区里玩复合弓是危险的，也容易给自己招来麻烦，还是不建议这么做的,,1级评论,6,5,2024-05-10 08:19:01
网民Fafa,男,国服艾希,,1级评论,5,5,2024-05-05 23:37:29
但还是喜欢嘉然小姐,男,笑点解析：up名字,,1级评论,6,5,2024-04-30 10:25:19
阿宾别再蚌住了,保密,虐杀的就算了，但是一击致命的还是支持的[思考]，流浪猫本来也不是什么好东西，不过小区里射箭不太安全，射到人就不好了,,1级评论,6,5,2024-04-29 00:45:11
CV王沫漄,保密,世上还是好人多啊,,1级评论,6,5,2024-04-26 22:21:51
亚美利坚人民共和国,保密,回复 @愛貓人士貓貓妹 :新社会使坏人变好人，想想就是好事[打call]！,CV王沫漄,2级评论,5,0,2024-04-30 17:39:39
账号已注销,保密,壞人變好人，想想就可怕,CV王沫漄,2级评论,0,0,2024-04-30 14:02:35
艾蕾奥瑙拉,男,《合肥射箭精英邀请赛》,,1级评论,6,5,2024-04-18 13:38:36
想不出名字的仁,男,搞弓的你就好好的搞你的烂弓，屁股歪的离谱来网上蹭流量也不看看现在的形势，小丑一个,,1级评论,6,5,2024-04-18 09:55:23
为什么喜欢绫波丽,保密,致敬传奇射手比干,,1级评论,6,5,2024-04-12 17:18:14
硫酸钡沉淀BaSO4,男,"致敬传奇猎人雷克萨
致敬传奇女妖希尔瓦娜斯
致敬传奇复仇者克林特巴顿
致敬传奇战母艾希
致敬传奇特工猎枭
致敬传奇枪位岛田半藏
致敬传奇射手维鲁斯
致敬传奇武将谋黄忠
致敬传奇link怪兽阿波罗萨
致敬传奇精灵王子莱戈拉斯
致敬传奇奥特曼赛罗
致敬传奇dps第二个伙伴
致敬传奇求生者达里尔
致敬传奇爱神丘比特",,1级评论,6,5,2024-04-08 19:52:20
我们是同志了-,保密,致敬传奇仙人甘雨,硫酸钡沉淀BaSO4,2级评论,6,0,2024-04-09 20:26:39
琉璃瓶里装鹹鱼,男,射死算是给了个痛快吧，毒死药死会很痛苦的,,1级评论,5,5,2024-04-08 15:13:18
空野晓晓,男,扑杀流浪猫合理合法，防止疾病传播,,1级评论,6,5,2024-04-05 22:11:50
你都反弹了还能怎么办,保密,好样的孩子,,1级评论,6,5,2024-04-04 04:55:16
1234集体记忆名录,男,已收录至《孝猫日记》,,1级评论,4,5,2024-03-26 00:19:56
奇懿君,保密,什么叫大言不惭？学新闻学的怎么啦？想引起谁的共鸣啊？贺知章一样,,1级评论,6,5,2024-03-18 22:52:39
奇懿君,保密,回复 @愛貓人士貓貓妹 :您特意到这种视频找存在感是剑吗？,奇懿君,2级评论,6,0,2024-04-30 21:35:36
奇懿君,保密,回复 @愛貓人士貓貓妹 :至少比你们把流浪猫当做你爸妈一样好1000倍。,奇懿君,2级评论,6,0,2024-04-30 21:35:06
蝗虫怪人黑日,男,我支持视频主角的做法,,1级评论,6,5,2024-03-17 14:24:08
刻兮Zzz,保密,Up的名字太难绷了,,1级评论,5,5,2024-03-15 00:21:44
正道侠士,男,致敬传奇武将谋黄忠,,1级评论,6,5,2024-03-13 10:55:16
tbhhzyh,保密,这老哥那复合弓乱射确实犯法了，但他射猫可不是你这种虫豸断章取义的理由[辣眼睛][OK][嗑瓜子],,1级评论,5,5,2024-02-19 18:00:51
bili_江湖脚艺人-字母割,保密,建议改成《世界第一☝️男铜韦鲁斯以一敌二，薄纱魔法猫咪＋国服狮子狗》[喜极而泣],,1级评论,5,8,2024-02-26 14:40:41
最爱雪乃口牙,保密,评论区的别骂了，这人是我幼儿园同学，打小父母就似了是流浪猫把他养大的，大家还是积点口德吧[委屈][doge],,1级评论,3,34,2024-02-08 14:18:43
黄狗骑着拖拉机,男,评论区不都骂流浪猫的，流浪猫是你同学啊[哦呼],最爱雪乃口牙,2级评论,6,21,2024-02-09 20:54:22
杨柳uui,保密,回复 @黄狗骑着拖拉机 :流浪猫是它野耋,最爱雪乃口牙,2级评论,5,21,2024-02-10 00:26:12
洛斯琳的黑丝,男,评论区都是些什么人啊？连一点同情心都没有吗？居然建议用弹弓打猫？难那你不觉得这是一种虐猫行为吗？就应该用复合弓一击毙命减少痛苦。,,1级评论,5,10,2024-08-28 09:18:23
快爪,保密,喂给猛兽多好啊！无害化处理还利于猛兽健康成长,洛斯琳的黑丝,2级评论,4,1,2024-08-28 10:53:51
Dust-after-all,保密,不用谢[调皮],,1级评论,5,2,2024-10-14 12:08:01
佛意道心魔行,保密,还在阿[笑哭],Dust-after-all,2级评论,5,0,2024-11-29 13:17:41
面壁人-章北海,男,"这吊毛还怼脸拍无码发抖音，已经构成事实上的违法
致敬传奇英雄韦鲁斯",,1级评论,6,6,2024-05-02 07:31:34
让我来守护你的稻田,男,长得挺帅的，这就是相由心生吧，做好事所以帅[doge],,1级评论,6,6,2024-04-28 18:47:20
最低野郎,保密,反转了，是猫得了玉玉症，想不开才不躲开的，要不然七倍速能躲开,,1级评论,6,6,2024-03-11 19:48:08
匿名跟踪狂,男,敢作敢当[加油][加油][加油],,1级评论,5,6,2024-02-22 13:11:01
斯卡文的鼠鼠,保密,一哈一基一米→,,1级评论,5,6,2024-01-28 01:20:39
佚名弋人,男,这个up纯是个不谙世事的若制罢了😅,,1级评论,6,9,2024-03-19 00:17:27
账号已注销,保密,你纯是个不谙世事的若制罢了😅,佚名弋人,2级评论,0,0,2024-04-30 15:37:18
我心玉碎,男,最主要的是这个小区的流浪猫伤人了 据我了解这个男的是因为家里老人在小区遛弯被流浪猫攻击才杀的,,1级评论,6,4,2025-05-07 16:53:27
CamPuSer,保密,英雄,,1级评论,4,4,2025-04-29 09:25:23
威廉埃夫顿,保密,还真是射箭精英[支持][支持][支持],,1级评论,4,4,2025-05-06 11:20:11
中二病晚期的小可爱,保密,说这哥们做的不对的，把你们放在一群发情的流浪猫群里。就听它们叫！哎，就是玩。我踏马看你们这群爱猫人士还他妈笑得出来不。国内要是不禁枪我直接见一个突突死一个杀尽天下野猫才好！,,1级评论,6,4,2025-04-22 13:26:55
Minato_Lisa,女,这哈基米啊它就得韦鲁斯艾希来爱,中二病晚期的小可爱,2级评论,5,1,2025-05-04 22:55:05
不是免费提供的,保密,自古英雄出少年[支持],,1级评论,5,4,2025-04-19 12:03:37
李若铱,保密,爱鸟TV送出锦旗,,1级评论,6,4,2025-04-17 02:38:44
板板大滑稽,男,致敬传奇弓箭手,,1级评论,5,4,2025-04-26 18:37:26
双击加关注加666,女,不是，你个沙雕侵犯别人肖像权,,1级评论,4,4,2025-04-26 14:30:45
核平美日以,男,喂尼玛，这么喜欢喂带回家养去,,1级评论,6,4,2025-04-08 12:12:34
歼灭之意,男,好帅啊，鹰眼,,1级评论,5,4,2025-03-31 17:11:02
野生大猫咪,保密,不要用弓箭呀！可能会伤人[辣眼睛],,1级评论,4,4,2025-04-02 19:37:14
䉎芝,男,"这是我近几年的进步。经验既多，一旦大悟，知道猫的偷鱼肉，拖小鸡，深夜大叫，人们自然十之九是憎恶的，而这憎恶是在猫身上。假如我出面为人们驱除这憎恶，打伤或杀害了它，它便立刻变为可怜，那憎恶倒移在我身上了。
                            --鲁迅«狗·猫·鼠»",,1级评论,5,4,2025-02-22 14:14:51
-古月方_源,男,你才是垃圾，人家是为民除害怎么了？你想把牲口当人看吗？,,1级评论,5,4,2025-02-16 02:41:22
malynie01,保密,东北流浪猫自有老天收拾,,1级评论,5,4,2024-12-21 18:57:00
AllForNoa,保密,传奇卡：神箭游侠,,1级评论,6,4,2024-12-20 14:43:00
AppAccounter,保密,但使龙城飞将在,,1级评论,5,4,2024-12-17 12:42:52
月见猫猫捏,男,好人好事😋,,1级评论,6,4,2024-12-10 17:31:19
哈贝喵带咱走耶,保密,英雄！,,1级评论,6,4,2024-12-10 14:03:50
KoNoMiku哒,女,世上还是好人多啊,,1级评论,6,4,2024-11-28 16:10:13
CRP-NC,保密,致敬传奇射手[大哭],,1级评论,4,4,2024-11-24 09:54:45
イル向北,男,英雄出少年,,1级评论,6,4,2024-11-23 01:14:30
丨曰丨,男,年少有为[支持],,1级评论,6,4,2024-11-13 10:29:22
这是大号要小心说话,保密,时间排序[支持],,1级评论,4,4,2024-11-03 21:35:55
罪魇,保密,mxz这就急啦,,1级评论,6,4,2024-10-24 15:14:29
这话不是你说的吧,保密,莎哔，爱猫人士,,1级评论,5,4,2024-10-21 11:16:29
甜瓜丝儿,男,笑点解析：作者名称叫合肥射箭精英邀请赛🤓,,1级评论,4,4,2024-10-12 17:01:13
火锅还是清汤好,保密,流浪猫确实你如果不养，那别人杀了你再嗷嗷叫确实有点大病，要么你就负起责任，要么就别搁这儿装善良,,1级评论,6,4,2024-10-05 07:20:20
SNH48-冯雪娟,男,英雄出少年,,1级评论,6,4,2024-09-27 15:51:33
泼猴才是妖精4,保密,子欲养而亲不待,,1级评论,5,4,2024-09-14 01:27:13
我去hina怎么这么好看,女,他妈的，你你发出来让人网爆你，是吧？你这个随便拍视频把人挂网上，他妈你以为你是好人，屁事没干拍个视频挂网上网暴屁事没干，你以为你成英雄了，而传奇复合弓是真正的英雄。,,1级评论,5,4,2024-08-28 13:41:13
佛系盗梦者,女,"在中国，由南京大学李忠秋团队的最新研究表明，散养猫和流浪猫每年被捕食的兽类高达36.1-98亿只，鸟类26.9-55.2亿只，爬行动物14.8-43.1亿只，两栖动物11.3-38.2亿只，鱼类16.1-35.8亿只，无脊椎动物16.1-49.5亿只。据不完全统计，中国每年会增长4000万只流浪猫，这些流浪猫每年杀死超过100亿的动物，而在世界范围内，过去500年里记录在案的，猫已经造成了63个物种灭绝，世界自然保护联盟甚至把流浪猫列为排名第38的危险入侵物种。
根据国际自然保护联盟（IUCN）的定义，流浪猫是公认的，有红色警告的，最危险的入侵物种之一 。流浪猫在城市生态链里没有天敌，完全是人为因素造成的，流浪猫的繁殖数量无法通过原有的生态进行自动调节，所以对原有的生态平衡和其他物种会有灾难性的后果。流浪猫在世界范围内至少造成63个种群灭绝，流浪猫捕杀鸟类、爬行类、两栖类、鼠类等等这些动物，不仅是因为捕食也是因为娱乐。在各个大陆和海岛，流浪猫会通过疾病、虐杀和“恐惧”效应（fear-related effects）来大幅度减少其他种群的数量，最后使这些种群面临灭绝或成为濒危物种。
卫生部/农业渔业部/公安部共同发布的加强狂犬病预防控制工作通知中，第五条明确写了“凡未经疫苗，无标（记）牌的犬（猫）只一律视为野犬（猫），公安人员及人民群众均有权捕杀”",,1级评论,6,4,2024-08-11 12:42:20
邪剑仙二代目,保密,若之,,1级评论,4,4,2024-08-09 23:02:31
5G神一玩了七年新水,保密,致敬传奇武将谋黄忠[笑哭],,1级评论,5,4,2024-08-08 11:12:37
拿丈八的立牧,男,神黄忠,5G神一玩了七年新水,2级评论,5,0,2025-02-07 20:16:14
谁的奶香小馒头,保密,比你这个废物射箭赛强,,1级评论,6,4,2024-07-31 10:20:48
洋柿子炒番茄西红柿,保密,你才是垃圾，他是对的,,1级评论,6,4,2024-07-21 15:36:22
账号已注销,保密,"成分是复杂的
智力是低下的
动物只能是可爱的
尽孝是必然的
投喂是经常的
领养是不肯的
绝育是没钱的
原因是很多的
迷信是好报的
科学是报应的
立法是急需的
国情是不顾的
善良是伪装的
道德是嘴上的
自私是肯定的",,1级评论,0,4,2024-06-26 19:08:39
你给我保持安全距离,保密,你才是垃圾,,1级评论,5,4,2024-06-23 10:22:07
夜曦Poi,男,"根据国际自然保护联盟（IUCN）的定义，流浪猫是公认的，有红色警告的，最危险的入侵物种之一 。流浪猫在城市生态链里没有天敌，完全是人为因素造成的，流浪猫的繁殖数量无法通过原有的生态进行自动调节，所以对原有的生态平衡和其他物种会有灾难性的后果。流浪猫在世界范围内至少造成63个种群灭绝，流浪猫捕杀鸟类、爬行类、两栖类、鼠类等等这些动物，不仅是因为捕食也是因为娱乐。在各个大陆和海岛，流浪猫会通过疾病、虐杀和“恐惧”效应（fear-related effects）来大幅度减少其他种群的数量，最后使这些种群面临灭绝或成为濒危物种
09年狂犬病大流行，全国大规模大面积扑杀流浪猫狗为了什么？为什么法律明文规定支持广大人民群众扑杀猫狗？辩证的看待问题背后无非两点∶1.是否虐杀，显而易见曾经大范围扑杀流浪猫狗时打死砸死勒死闷死淹死的比比皆是，如果不是毒死容易误伤小孩宠物，保护禽类会更多。而集中销毁的成本又过高，所以相关新闻络绎不绝。相对比用弓箭射杀第一减少流浪猫狗携带病菌伤害到参与扑杀的群众，降低狂犬病感染风险以及受伤几率。第二快速且致命的扑杀手段降低流浪猫狗的痛苦。2，弓箭在小区里使用是否违法？答明文规定不违法，仅要求弓/箭杆/箭头在不使用时分开存放，尽量不在人多场景使用，若对他人造成伤害按故意伤害罪论处。只要他的弓依然是非蓄能，正常存放在家的，都不算违法，不能一句不安全，有可能伤害他人就剥夺一个人的合法权益。视频中的只是射击流浪猫狗，且根据视频附近除了当事人和视频拍摄者无第三者，当事人亦无对人或他人家里射击的动机和行为，不应当以“不安全”等要素作为指控。",,1级评论,6,4,2024-06-22 08:13:10
Det行者,男,太帅了哥们,,1级评论,6,4,2024-06-20 09:03:25
我不道阿阿,保密,国服第一射手,,1级评论,5,4,2024-06-18 11:27:09
藍深雪,保密,死一只流浪猫，可以救上百万只小动物，是大功德一件。尤其在国内某些鸟类是保护动物，猫不是保护动物。,,1级评论,5,4,2024-06-16 15:20:32
旁观土豆,男,侵犯他人肖像权，举报了,,1级评论,6,4,2024-06-09 19:07:56
胖胖的科多琴,男,费这么多劲儿干嘛捏，拿个狗盆拿瓶防冻液拌袋猫粮，很容易解决的事儿[吃瓜],,1级评论,6,4,2024-06-07 17:48:56
秋水鑒明,保密,捕杀有害动物倒没啥，就怕他用杀伤武器误伤了路人[喜极而泣],,1级评论,5,4,2024-05-14 19:24:54
用户名一共八个字,保密,用弓箭不大行，毕竟这玩意对行人也有危险，但可以用感冒药，找个刷怪笼定点投喂一下啥的，或者上弹弓（,,1级评论,6,4,2024-05-13 21:29:18
