用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
账号已注销,保密,up习惯了。你搜索爬行天下会直接-出枪毙🤣🤣🤣,电脑玩家南小鸟,2级评论,0,17,2023-07-01 08:30:55
大姐姐睡不醒,保密,东北这方面相对就好很多，一个漫长又寒冷的冬天，就做了自然选择[doge],,1级评论,5,7,2023-06-25 19:34:11
大姐姐睡不醒,保密,回复 @关于我们不知道的一切 :等寒假[doge],大姐姐睡不醒,2级评论,5,1,2023-07-06 07:37:01
关于我们不知道的一切,女,不一定[妙啊]我ip的学校直接做到了在学校散养猫，甚至在校园内还有猫窝猫砂，每个女大看见猫都要上去摸摸或者喂猫条，我都不敢说不要喂养流浪猫。。。她们开心就好,大姐姐睡不醒,2级评论,6,1,2023-07-05 23:49:32
柳树下的舞曲,男,我老家的鸡鸭，还有我挂在阳台的牛肉干，都惨遭野猫毒手。,,1级评论,5,7,2023-06-21 20:58:02
我记忆里你很美,男,猫最大的问题就是会因为无聊去杀戮。,,1级评论,5,7,2023-05-27 02:31:01
玄元风辰,女,"这是一方面，因为猫有玩死小动物的残忍。
但最关键的就是猫作为入侵物种，哪怕吃一只本土物种都没资格吃，而且流浪猫每年吃了百亿只动物了",我记忆里你很美,2级评论,6,5,2023-05-28 20:13:26
通往魔怔之路,男,吃不饱→去捕杀  吃饱了无聊→去捕杀,我记忆里你很美,2级评论,6,3,2023-05-28 15:59:06
账号已注销,保密,然而在爱猫人士眼里是猫之城[大笑]那里都能有猫,,1级评论,0,7,2023-05-23 13:27:53
Missmia27,保密,同意安乐死   但不能虐猫,,1级评论,6,7,2023-05-03 01:50:44
如果我光道歉,保密,安个屁，一棒子下去给个痛快,Missmia27,2级评论,6,9,2023-05-14 13:34:15
凌衡一,保密,回复 @Missmia27 :钱你出啊，,Missmia27,2级评论,5,5,2023-05-17 09:17:01
缘尽然空,男,up说很有道理，总结领养永远都是杯水车薪，还没人遗弃快，保护站收容量有限，承受不住就安乐死，单只绝育花费小百，数量一多个人和单位都承受不住，流浪猫狗是入侵物种，危害大就该大规模安乐死，无公害处理[怪我咯],,1级评论,6,7,2023-04-29 13:49:36
紅瑕,男,就这事，集体安乐大伙都好，结果一大堆人反对，你说离谱不[tv_思考],缘尽然空,2级评论,6,1,2023-05-03 19:38:44
いまが最高-,女,剪耳野放生态破坏也是一样的,,1级评论,6,7,2023-04-10 06:28:03
赫卡提亚_,保密,至少不会产出后代了 绝育还是效率太慢,いまが最高-,2级评论,5,2,2023-04-10 10:35:38
账号已注销,保密,支持up！！而且疟鲨和安乐死是有区别的，某些疯子别拉up做朋友挡箭牌[坎公骑冠剑_无语],,1级评论,0,7,2023-04-07 12:55:19
账号已注销,保密,流浪猫真的是，隔壁家散养的猫刀了我不少宠物，还专挑品相好的下手，损失不少，本来挺喜欢猫的，搞得我现在越来越讨厌,,1级评论,0,7,2023-03-20 02:40:17
账号已注销,保密,回复 @什么帅比 :也不知道是隔壁哪家的，知道早好了[保卫萝卜_哭哭],账号已注销,2级评论,0,4,2023-03-29 06:38:23
乔Jordan23,保密,晚上请它吃巧克力,账号已注销,2级评论,6,2,2023-03-25 15:53:09
香蕉带芭乐,男,我们农村本来没有猫的，前几年不知道为啥流浪猫就开始多起来了，晚上叫春听着是真的烦,,1级评论,6,7,2023-03-13 03:27:10
存在即是凑数,男,我养了10只猫，跟朋友讨论到吃猫和流浪猫的问题，我一件是：人关心猫，根本上就是关心自己，猫实际上是人把猫当作了工具，只是不同的人把猫当作不同的工具而已。然后我朋友急了“人就应该S绝 ”  = =！而她“家”的那只猫仅仅是“散养”，仅仅是投喂，不让进家门,,1级评论,5,7,2022-11-27 22:04:37
MSRGD,保密,说到底还是看脸,,1级评论,6,7,2022-11-26 19:20:48
John_Dory,男,虽然猫很可爱，但从我小时候养的鱼被流浪猫吃掉开始，我就对猫毫无好感。而且就像鲁迅写的，这玩意一副媚态，如果有猫在我家门口叫春，我也想拿竹竿揍一顿[阴险]。从草丛里被猫吃剩的鸟尸体就能看出流浪猫真不是什么好东西，该治！,,1级评论,5,7,2022-08-27 23:20:16
罴罴炸虾,男,就这么说，我们既不能非常残暴拒绝猫这种生物赶尽杀绝，也不能特别偏心善良只爱猫咪。有问题就需要有对策，流浪猫问题很严重也和某些“爱猫人士”有关系。室外确实可以存在野生猫流浪猫，但是一切都是需要适度的。人们的投喂已经是在打破猫与其他生物之间的平衡了，所以到时候也需要人类采取一定必要措施。养猫的不弃养，投喂的做个绝育，爱猫的直接绑架代替购买。流浪猫问题就会得到缓解。【俺觉得俺说的很中肯，有不同意见可以平平气气的说哈，不要乱咬[微笑][脱单doge]】,,1级评论,5,7,2022-08-27 14:38:50
6188467,保密,主要是成本。。流浪的身上都带病  比起直接买  捞野生的成本怕不是更高 注定了普通人不可能普及。。,罴罴炸虾,2级评论,6,3,2022-08-27 15:42:26
罴罴炸虾,男,回复 @起床困难户Ines :[脱单doge]确实如此，感觉中华田园猫在各种方面都更适合野外生存【不是说就活该在城市流浪】我们这边好多流浪的边牧，卷毛贵宾，还有流浪的布偶猫[保卫萝卜_哭哭][难过]总的来说对养宠物这种事情还是要好好负责任斟酌斟酌的嗯,罴罴炸虾,2级评论,5,2,2022-08-27 22:00:09
闹钟与耳机,保密,为什么要安乐死？直接扑杀不是更好？,,1级评论,5,7,2022-08-24 12:43:32
闹钟与耳机,保密,回复 @章_西 :我一直觉得猫不能扑杀挺双标的……,闹钟与耳机,2级评论,5,17,2022-08-25 07:14:37
燃东东,女,扑杀过于激进，太猛了不适合现在舆情。目前感觉只有考虑低成本安乐死最现实，,闹钟与耳机,2级评论,6,7,2022-08-24 22:49:48
下雨去离岛,保密,"BV1Gf4y1H71C
BV1j3411q7r5
BV15T411J7Wc",,1级评论,6,7,2022-08-22 23:17:31
GBL教奥菲利亚,保密,我跟他们理智的讲，结果直接人身攻击后拉黑，还有家访的就离谱🤣,,1级评论,6,7,2022-08-21 13:20:08
我想和707在太空站結婚,女,[保卫萝卜_哭哭][保卫萝卜_哭哭]一直以来接收到的信息基本上赞美喂养流浪猫的行为 我在之前都没有意识到流浪猫对野生原生动物的伤害……  尽管我没有喂养过流浪猫 三连了 希望更多人能知道喂养流浪猫的坏处……,,1级评论,6,7,2022-08-16 23:07:47
帕琪蕾咪是命运的相守,保密,城市也不适合散养任何宠物啊，喜欢就带回家养啊。,,1级评论,6,7,2022-07-20 09:32:59
老衲吃肉丶,男,弃婴都偶有发生呢，何况弃养猫狗等宠物。所以我觉着问题不光在于自然知识的缺乏，也有不成熟的人做了不成熟的决定这方面的问题。所以我觉着还是应该多劝劝有养猫狗意愿的人，慎重养。,,1级评论,6,7,2022-05-29 23:53:52
゚albatross,女,抓流浪猫绝育，先不说钱的问题，猫在被抓捕的过程中反抗是很激烈的，一个不小心被抓就是一针几百块的疫苗。一只只送绝育还没人家丢得快没猫生得快。流浪猫还有可能带各种病，你去打针绝育，看护不需要成本吗？（有钱又闲当我没说）（有这个钱我为什么不去买一只温和亲人的品种猫，打针绝育一条龙）。安乐死已经是最人道和有效的方式了，还有虐杀不可取。,,1级评论,6,7,2022-05-12 20:22:40
我是纯猪呀,保密,说难听的，不想养了，杀死它都不要扔掉它，虽然我不会杀掉自己的猫就是了,,1级评论,6,7,2022-05-12 10:57:12
次元突破者901,男,UP你给视频上贴行从头到尾的字「以人为本」不然这帮B就想着断章取义杠你呢[吃瓜],,1级评论,6,7,2022-05-07 15:44:09
得鹿梦龟,保密,在农村散养的土猫对松鼠来说就是毁灭性打击，我已经收藏好几个松鼠皮了,,1级评论,5,7,2022-04-27 15:35:37
我只会瞎扯淡呀呀呀,保密,所谓的猫xz也只是把小动物当成智商不太高的朋友罢了，因为观念不同或者从小经历不同？,,1级评论,4,7,2022-04-26 13:14:17
本游戏适合8岁以上,保密,你可以翻翻楼长动态一个大哥在这视频下面回了2000多条,我只会瞎扯淡呀呀呀,2级评论,5,4,2022-04-26 18:30:47
雾_鬃_,男,回復 @本游戏适合8岁以上 :离谱,我只会瞎扯淡呀呀呀,2级评论,5,2,2022-05-07 12:14:35
3分7秒,男,gj要是掏这笔钱来管控就好了  这本来就是他们应该做的，要是掏不出来这笔钱 就应该从那些流量明星工资里扣,,1级评论,6,7,2022-02-27 22:14:59
wwwwwwazaz,男,回复 @bili_2980127998 :深井冰 有研究表明养了猫的村庄和没养猫的老鼠种群数量没区别,3分7秒,2级评论,6,5,2022-03-04 19:11:55
yp卡里面,保密,回复 @bili_2980127998 :美安乐，结果出现了鼠患和能致命的韦氏病，你为了蜥蜴不管基本的生存了别人还不想和老鼠接触呀。,3分7秒,2级评论,4,1,2022-03-30 08:01:26
账号已注销,保密,https://b23.tv/lmd5Ngn,,1级评论,0,7,2022-02-18 23:13:14
豺行者殷晖埔,男,2003年，国际动物命名法委员会裁定家猫粉独立物种(拉丁语学名Felis Catus)，2007年起，根据系统发生学研究，家猫开始被视为斑猫的一个亚种(拉丁语学名Felis silvestris catus)，到2017年学界出版社及国际自然保护联盟采纳国际动物命名法规建议拉丁语学名重新改为Felis catus ，重新被视为独立物种,,1级评论,5,7,2022-02-04 11:48:19
泰凯斯233,保密,流浪猫比老鼠还难抓。。,,1级评论,6,7,2022-02-02 23:06:52
网友冰顺狼,男,回复 @bili_2980127598 :但凡视频看完都不至于说这个b话[呲牙],泰凯斯233,2级评论,6,11,2022-02-04 12:03:52
Meta___,男,回复 @bili_2980127598 :你数数城市里有几个可以吃掉猫的生物,泰凯斯233,2级评论,6,6,2022-02-04 22:32:46
聂施华,保密,天生一副可爱面孔为所欲为[藏狐],,1级评论,6,7,2022-01-28 19:31:17
阳清天阴浊地,保密,回复 @bili_2980127598 :才万年就是基因上的记忆了？？？我在美国机场转机等了30分钟，傍边坐了个老外我跟他说几句话，我和他就有基因上的联系了？？？？？？万年在自然演化 中很短很短,聂施华,2级评论,5,6,2022-01-29 14:59:52
阳清天阴浊地,保密,回复 @bili_2980127598 :差不多得了，猫是你祖宗吗，古时候的时候你看有宠物猫有几个，现在城市什么样？生态什么样？宠物猫有多少？,聂施华,2级评论,5,4,2022-01-30 14:38:27
cdj1034,保密,"总结来讲就是以下几点：
1、视频混淆了城市生态系统和野外生态系统，猫（至少在中国）在完全野外的环境生存非常艰难，根本谈不上导致生物灭绝。
2、没有总结出什么猫对人的直接危害，猫传播狂犬病是极罕见的，相对狗而言更是（我国95%狂犬病由狗传播），并且只要不去招猫，被猫触碰也是很少见的，相信各位厌猫人士不会去主动接触猫的，也不用担心被传染疾病了。
3、视频中说的猫较为重要的影响都是对其他动物的，其对人类的最终影响是好是坏并不能明确判断。并且其是否是主要影响也不能明确判断。
4、数据的问题，上百亿确实看着挺多，但是以小型动物的重量、数量、繁殖能力来说不能和人类比。其次，没有说明为何现在的流浪猫数量算“泛滥”很多都只是感性的说明或假设。
5、只说猫可能给人带来的疾病，忽略其它动物可能带来的疾病，比如禽流感、鼠疫等。而捕杀流浪猫必然会造成其他动物数量的增加（无论是替代其生态位的捕食者还是因捕食者减少而增加的其他动物），都可能造成疾病传播。
6、通篇只讲危害，自然会得出需要被治理的结论。",,1级评论,6,32,2021-09-06 06:24:36
不要同情自己,保密,是这样的，况且数据提供者李忠秋本人在后续的答疑中提到过，因为同位替代效应，城市流浪猫对小动物生态的危害其实并没有数字体现的那么大，他本人并不鼓励捕杀，而是建议公众不遗弃不干预，使之保持一个自然维持的种群即可。因此是否控制流浪猫数量只需着重关注其社群是否对当地人类造成了威胁，打着关心鸟类的招牌为捕杀流浪猫提供正当性本质上是另一种更上头的伪善。但在这个中学生为主的社区，我发现评论区大量的人被这种上头的正义感冲昏了头脑，等不及上街用榔头锤“行使正义，保护城市生态了”,cdj1034,2级评论,5,14,2021-09-06 08:48:51
SaliErIasa,男,你是没仔细看开篇那一段是吧，人家刻意说了不要混淆城市系统和野外的概念,cdj1034,2级评论,6,6,2021-09-28 21:28:53
四面八方好运来_,保密,屁股歪了…虽然但是我只是阐述一个事实，流浪猫的泛滥是人类造成的，包括很多动物的灭绝，人类都是始作俑者，动物没有思想只知道生存，人为干预的结果就是这样。某种动物濒危了保护起来，人为泛滥了就开始捕杀真挺搞笑的。所以人类也不要标榜自己多么有爱心正义道德高尚感动自己，内核其实都是为了满足私欲，喂养是，遗弃是，捕杀也是。我支持没有办法的情况下扑杀，总比泛滥代代受苦强不是。不过虐杀就不一样了，社会上的few挥刀向更弱者罢了。[doge],,1级评论,5,21,2022-09-01 14:16:23
还能有晚安么,保密,回复 @弃璧 :一小部分人造成的流浪猫泛滥，到你嘴里就少了几个字变成了全人类，这就是你口中的事实吗,四面八方好运来_,2级评论,6,16,2022-09-02 21:36:54
热头nietou,男,流浪猫本身就是宠物猫野化的，本来就不是我国本土物种，你在说什么毛线呢,四面八方好运来_,2级评论,6,13,2022-09-03 15:57:55
星空灬虫吟,男,很多人就觉得我国外来入侵物种名单没有猫，所以猫就不是外来物种，我在鸟吧有个键盘侠怼我还说中华田园猫是正式名（无语了拿中华田园犬套上去用的，学名是拉丁文好么），如果猫是外来物种为什么名单上没有。那我说那名单有没有说事，那国家引进蓝孔雀大量繁殖，然后对我国濒危绿孔雀杂交让绿孔雀有基因污染威胁，蓝孔雀不在名单里，那蓝孔雀就不会污染绿孔雀了？，拿个尚不完善的名单来固化思维真的，反正流浪猫颜高即是正义呗。[口罩],,1级评论,5,17,2022-05-23 21:30:19
