用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
在下幺鸡有礼了,保密,看过原视频是只野猫跑进原主的家里面，还把原本的家猫给打了，至于原主为什么不敢赶走呢？一个是手上没有武器另外一个是是女生[笑哭]后续也动手了，然后在家里面乱窜卡视野，最后引入了不断的驱赶，终于成功驱赶走,,1级评论,5,11,2025-03-25 14:14:51
皛柚柚ちゃん,女,@凯南不会开大 @好困啊早知道早点睡了 @晚鸽子 @路边杂鱼江 哈！,,1级评论,5,3,2025-05-10 00:15:51
好困啊早知道早点睡了,男,[蔚蓝档案静态_生气],皛柚柚ちゃん,2级评论,6,0,2025-05-10 02:36:44
晚鸽子,男,完了，小猫娘哈气了,皛柚柚ちゃん,2级评论,6,0,2025-05-10 11:53:38
贝谋人,保密,@斸轣 @海陆空三栖f35b @史诗之鞋捏 @bknrg @星野超可爱滴,,1级评论,5,3,2025-03-26 20:16:41
暴走的洋娃娃,男,大脑参数量太少，欠拟合了,,1级评论,6,2,2025-03-28 20:03:07
溪北老汗,保密,@一身白才是老镖客 @_Bohannon_ @FutureLove0 @暴击龟龟,,1级评论,5,2,2025-03-27 00:11:13
千年威龙爱丽丝,男,md，拆了,,1级评论,4,3,2025-03-25 03:47:35
千梗栗子,保密,第一次看到對人哈氣的貓⋯⋯[笑哭]我以前一直以為貓頂多只會對小動物哈氣，從小看過的貓就算生氣也只會喵喵叫，打人都不伸爪子,,1级评论,5,5,2025-04-10 01:10:06
废弃账号收集人,保密,先赶到空地上，拿猫粮诱惑啊什么的都行，到空地上就能拿棒子抡了一干一个不吱声，干晕直接找个地方丢就行，这种野猫不干不行，给我看气了想过穿越过去干一顿,,1级评论,4,17,2025-03-24 11:34:06
雨宮介,保密,这么浪费，这种得慢慢玩,废弃账号收集人,2级评论,5,0,2025-03-26 22:34:18
王源赠送的芙蓉王,保密,基米圈传来噩耗，圆头猫爹飞升哈基米星球,,1级评论,5,2,2025-03-28 12:51:52
91面试官牢伊,男,干脆点，戴着头盔抓着和它对撞，像守卫自己领地的肿头龙一样，然后半死不活直接高温消毒直接入,,1级评论,5,3,2025-04-09 21:51:44
波风水门百战信仰玩家,男,听不懂哈基米说什么的我给你翻译一下，哈基米说它想死了,,1级评论,5,2,2025-03-27 12:22:01
左西替利嗪二盐酸盐,保密,有人发视频说圆头老吴已经瓜柴了[笑哭],,1级评论,5,2,2025-03-27 09:42:52
倒立就不會讓眼淚流下,男,这种🗡️猫就得先去把门关上，然后给几棍子，再晾晾，恢复点了再继续打，玩死才配得上它,,1级评论,5,3,2025-05-04 17:51:34
要撞大运啦,保密,这b东西，每次看到它那收耳朵哈气的样子，都恨不得穿进手机里给捅个对穿,,1级评论,5,3,2025-04-02 23:40:15
牢逃手法玩家,保密,口合！,,1级评论,4,3,2025-04-10 13:48:41
水晶-村一满,保密,@颜-eleven,,1级评论,6,2,2025-03-25 15:24:01
桜夜時雨,保密,想起b站洗猫的那个up,,1级评论,6,4,2025-04-16 21:13:11
桜夜時雨,保密,遇到好多这种的,桜夜時雨,2级评论,6,0,2025-04-16 21:13:19
不上武大不改名考研版,男,这种我第一时间都是先关门,,1级评论,5,3,2025-03-25 01:18:43
--奥特之王--,男,胖宝宝胖宝宝，哈基米哈基米好可爱,,1级评论,5,3,2025-03-25 17:33:28
YEI-ILI1,保密,我他妈一刀上去身首分离,,1级评论,6,1,2025-05-13 22:36:08
无时游精,男,这是一只体型更大的老鼠,,1级评论,5,2,2025-03-25 11:18:26
毋迷,保密,@温酒斩斩斩华腾 @美腻的卢本伟 [笑哭],,1级评论,5,2,2025-03-26 08:33:39
Chtholly゛,男,我还在想谁家的猫这么哈气不怕被做成猫肉吗 原来是野生哈基米啊那没事了,,1级评论,6,3,2025-05-05 15:12:19
Mort1s-Avemujica,保密,给吃给喝不但不感恩还反咬你一口，又蠢又坏的猫。建议视频里这位要向乐奈学习[Mygo表情包_生气],,1级评论,5,2,2025-03-25 09:34:54
啾啾鹿鸣鸣,保密,高中时候家里面经常会进野猫，我被哈基野咬到手，超严重的伤口，牙齿完全咬进虎口里甩都甩不掉，后期把它丢地上自己跑了，可能是瘸腿一条。然后还准备去打狂犬疫苗，好消息是不用打，因为我一年内被哈基野咬到三次，打的还在有效期……,,1级评论,6,7,2025-05-08 02:09:10
Auxilier,保密,你被哈基米标记成“”高威胁单位”了吗？[笑哭],啾啾鹿鸣鸣,2级评论,3,2,2025-05-08 02:19:37
苏夕霏儿,男,你那么招哈基米恨吗[笑哭],啾啾鹿鸣鸣,2级评论,6,0,2025-05-12 11:06:30
牢炭肘法信仰玩家,男,真tm看着难受，最可惜的是不能隔着屏幕给它来一拳[笑哭],,1级评论,5,3,2025-03-25 16:05:24
洋万吉,男,视频开头那一下在我这已经到他的斩杀线了🤓,,1级评论,6,3,2025-05-06 09:42:11
红中CCB,男,@swcssans,,1级评论,4,2,2025-03-28 18:54:16
沉默の金木研,保密,好笑吗?我只看到了一个金黄色的足球,,1级评论,4,2,2025-03-26 14:26:14
WANGFEI43,保密,各位有没有手套推荐（猫咬不坏的）[doge_金箍],,1级评论,4,7,2025-04-04 17:42:00
空中肉搏,男,但是不太好抓,WANGFEI43,2级评论,6,1,2025-04-04 23:27:26
空中肉搏,男,隔热手套，那个厚,WANGFEI43,2级评论,6,1,2025-04-04 23:27:12
锻石师,保密,@嫌弃破烂抛弃我 @普通的游客的游客 @社牛小透子 @爱露迪丶 @今井莉莎内 @枯木逢春Recovery_ @七深恩情还不完 @広町娜娜米 @青描ニャース @冰川饥饿纱,,1级评论,6,2,2025-03-25 06:34:19
薯条型纱夜,保密,@想你了牢敏@路边秋刀鱼@燐燐o_o,锻石师,2级评论,4,1,2025-03-25 10:52:31
想你了牢敏,保密,回复 @薯条型纱夜 :你这倒是提醒我忘关注大彩了,锻石师,2级评论,3,0,2025-03-25 13:25:29
卆之,保密,不知道为什么猫不好训好了，经常当时知道了，过后就不知悔改,,1级评论,5,2,2025-03-28 18:55:56
bili_88560069920,保密,"如果爱忘了～
泪不想落下～
那些幸福啊～
让她替我到达～
如果爱懂了～
承诺的代价～
不能给我的～
请完整给她～",,1级评论,4,3,2025-03-29 16:02:02
HelpOoOme,保密,这种我都不敢想多有意思，就喜欢看一棍子敲头上的哈气样,,1级评论,6,2,2025-03-25 06:50:16
飞翔de红烧肉,保密,背景音一直有的低沉的“呃啊呃……”是什么声音,,1级评论,6,75,2025-03-24 23:50:36
沙忍我爱阳,保密,引擎[吃瓜],飞翔de红烧肉,2级评论,5,14,2025-03-25 00:01:08
苗白月,男,拍视频得哈气了,飞翔de红烧肉,2级评论,5,5,2025-03-25 00:16:37
名字捕蚝取,男,@kono乔鲁诺乔巴纳,,1级评论,5,2,2025-03-25 11:29:04
她说她会变成星星,保密,@weizhaoyu04 @王仄平 @Tsuk1ki 猫儿这个哈气,,1级评论,6,2,2025-03-26 16:43:06
南霁夜,男,我将以汽车人形态出击,,1级评论,5,2,2025-03-29 13:05:10
孤影伴人久,男,不敢想象把这个猫丢给那个给猫洗澡的那个up主会怎么样？[大笑][大笑][大笑],,1级评论,5,2,2025-03-26 12:23:21
猫地湾,保密,换我先关门关窗，然后拿酒精喷雾和打火机,,1级评论,6,21,2025-03-24 22:13:17
硫酸钡-BaSO4,保密,回复 @bili_621734642 :找笼子关起来用水淹死[哈欠],猫地湾,2级评论,4,0,2025-05-05 23:47:00
硫酸钡-BaSO4,保密,卧槽，喷火战斗机,猫地湾,2级评论,4,0,2025-05-05 23:46:45
五星好市民official,保密,哈基米是第一个被基米的，当时哈基米接到哈基要基米，哈基米兴冲冲的刚进基米时，哈的基米即被留在哈基。哈基米感到哈基有些不哈基米，但也没哈基。当哈基米快走进哈基米基时，专门对付哈的哈基米走了过来。哈基的几个基米在哈基里把哈基米的时候，哈基米惊哈失米，一边大声哈“我是来基米的，你们要米什基？”一边哈基打基米踢，拼命进行哈基。哈基的基米个个身手基米，哈基米很快就被哈基小组基米了，被扭着基米押到了哈基里。在大基米里，等待哈基米的哈基米把“哈基决定”念了一遍。还没等哈基米念完，哈基米突然大哈一声，挣脱哈基米的哈基，向五六基米远地方的哈基米猛哈基过去。哈基米身经百哈基，又哈基基米哈，哈基了得，一旦扑过去，哈基了哈基米，这还哈基？哈基米不哈不基的冷哈基看着哈基米的疯狂基米。在这千钧一基米之际，一旁的哈基米基米迅速，猛哈基上去把哈基米扑倒，死死地把哈基米住，给哈基戴上了哈基米。在抓捕哈基米的哈基过程中，哈基米是唯一被哈基上基米的人。哈基米被哈基后，对哈基米的哈基是最哈基米的。,,1级评论,6,2,2025-05-13 19:19:42
撅望TOM,男,激起我的爱猫欲了,,1级评论,5,2,2025-03-30 11:20:45
C_Rev,保密,长得还是挺可爱的,,1级评论,4,9,2025-04-13 17:35:20
文明人士233,男,妈妈宝宝是只小老吴,C_Rev,2级评论,4,0,2025-04-15 09:05:56
雪杯AE,男,确实,C_Rev,2级评论,5,0,2025-04-13 21:37:59
骁执,男,@叫江流儿吧 战力封顶，最哈人的一集！,,1级评论,6,3,2025-04-10 00:40:01
河豚鱼258,保密,哈基米是第一个被基米的，当时哈基米接到哈基要基米，哈基米兴冲冲的刚进基米时，哈的基米即被留在哈基。哈基米感到哈基有些不哈基米，但也没哈基。当哈基米快走进哈基米基时，专门对付哈的哈基米走了过来。哈基的几个基米在哈基里把哈基米的时候，哈基米惊哈失米，一边大声哈 “我是来基米的，你们要米什基？”一边哈基打基米踢，拼命进行哈基。哈基的基米个个身手基米，哈基米很快就被哈基小组基米了，被扭着基米押到了哈基里。在大基米里，等待哈基米的哈基米把“哈基决定”念了一遍。还没等哈基米念完，哈基米突然大哈一声，挣脱哈基米的哈基，向五六基米远地方的哈基米猛哈基过去。哈基米身经百哈基，又哈基基米哈，哈基了得，一旦扑过去，哈基了哈基米，这还哈基？哈基米不哈不基的冷哈基看着哈基米的疯狂基米。在这千钧一基米之际，一旁的哈基米基米迅速，猛哈基上去把哈基米扑倒，死死地把哈基米住，给哈基戴上了哈基米。在抓捕哈基米的哈基过程中，哈基米是唯一被哈基上基米的人。哈基米被哈基后，对哈基米的哈基是最哈基米的。,,1级评论,5,62,2025-03-26 14:06:16
哇哦下次给,男,家请高,河豚鱼258,2级评论,5,0,2025-03-26 14:12:49
香蕉猫-,男,王哈基,河豚鱼258,2级评论,5,2,2025-04-06 14:41:42
千晨ya,男,这能忍住不爱的都是神人了[星星眼],,1级评论,6,2,2025-03-29 21:33:51
喜欢霍茶的宁蒙,女,这波我支持复合工了,,1级评论,6,2,2025-03-26 11:27:56
长夜余火烬,保密,@AI沈阳美食家  笑点解析,,1级评论,5,2,2025-03-25 22:54:00
其实我根本没有ID,男,@文静莫缇斯 略猫区爱不到的白月光😭,,1级评论,6,5,2025-03-26 20:43:23
文静莫缇斯,保密,哎呦姜饼宝宝🥹🥹🥹,其实我根本没有ID,2级评论,6,1,2025-03-26 21:14:15
永雏彻书,保密,之前有只野猫来我家里搞破坏，并且还抢我家猫的食物，我拿起扫把直接追着打，那只野猫跑到什么狭小的地方，我家猫冲上去就是一顿乱抓，我和我家猫合伙把它赶出去了，只是可惜准度不太行，打了半天打空气，没打中[粉妆玉琢_摊手],,1级评论,5,9,2025-03-29 12:50:22
容易建立连接关系,男,除了小部分人类，还有到死都不服软的哺乳动物吗？我很好奇,,1级评论,6,2,2025-03-27 20:04:30
吹落倾心枫红,保密,这飞舞哈基人,,1级评论,5,2,2025-03-24 20:02:20
浮游精神病人,保密,感觉这野🐔米就是想抢占主人的地盘啊，然后发现打不过也不知道往哪里跑，非常符合哈基米的智商,,1级评论,5,8,2025-05-03 18:22:23
兜兜悦悦,男,好猫要多爱，坏猫要严惩[赞了],,1级评论,6,3,2025-04-27 00:23:33
二次元酱2,男,先把门关上穿上长衣裤鞋袜手套，然后来几下狠的[doge],,1级评论,6,3,2025-04-02 11:00:29
Arecheems,保密,@一条咸鱼红 @你的碇真嗣香 @Ynxao_ @Hzynba @゙瓜皮 @来杯可燃烏龙茶,,1级评论,6,3,2025-04-01 13:09:56
爱吃菌子的Alex,男,原视频我记得女主人弄了半天没给它弄走，一直在那轻轻戳，好像生怕伤到它一样,,1级评论,6,3,2025-03-31 21:19:54
那菈银元宝,保密,byd跑别人家还这么嚣张，是真的欠[2233娘_喝水],,1级评论,6,4,2025-03-24 17:17:31
叱咤月海鱼鱼猫zz,保密,哈基人:为了我对它使用狂雷金刚拳吧（恐怖直立猿限定血怒版）[doge],,1级评论,6,3,2025-03-25 15:46:57
语c演员_眼镜蓝染,男,可爱，看得想让人钻进屏幕里去爱[给心心],,1级评论,5,10,2025-04-19 23:34:12
教父李冰,男,有一种想直接暴力弄死的冲动，咱还是太暴躁了,,1级评论,6,6,2025-04-14 12:30:29
蒲天煋,男,雨伞那里一个杠杆撬动地球说不定就直接速通了,,1级评论,5,2,2025-03-28 03:15:54
First-rainy,保密,是它先张嘴的,,1级评论,4,3,2025-03-24 13:49:13
OUTRAGE-H,保密,这种得上5.56×45,,1级评论,4,4,2025-03-26 13:33:14
轨道航空ORBITAL_AIR,保密,直接一脚过去就不哈气了,,1级评论,4,2,2025-04-04 09:56:05
年下しん,男,出个耀光配合三哈强普，不敢想象伤害有多炸,,1级评论,5,3,2025-04-02 10:55:30
胡豆糊不糊,保密,把他的牙齿和爪子都拔掉，就变成了一只好喵喵啦。,,1级评论,5,4,2025-03-25 11:47:19
78002920768_bili,保密,祖宗里那个似cs脑袋开瓢想出驯化这玩意的，弓形虫干的吗？,,1级评论,5,3,2025-04-17 11:50:22
非酋之王-,男,我也养猫，只能说这种猫确实让人想揍[辣眼睛],,1级评论,6,2,2025-03-26 19:13:48
忍冬藤Z91,男,这种清脆的响声，我只在拳王泰森打沙包的时候听过,,1级评论,6,2,2025-03-28 21:40:12
ddffrrFF,保密,虐人了,,1级评论,6,2,2025-05-05 09:17:19
幻灵战斗鹅,女,这玩意来我家我得穿劳保鞋踢,,1级评论,6,3,2025-03-24 22:13:14
静vtr,保密,@江半组 手痒了,,1级评论,6,2,2025-03-29 01:27:13
追番的小可爱丶,保密,【反转！史上最著名猫虐人事件-哔哩哔哩】 https://b23.tv/651NQas好奇的可以看一下原博主完整版,,1级评论,6,3,2025-04-18 09:19:46
一个蓝牙耳机404,男,哈气的时候把充电器放在里面会怎么样？[星星眼][星星眼][星星眼],,1级评论,5,2,2025-03-26 20:22:21
私は人間ではない----,保密,这我会，扫帚前面绑水果刀[雪未来_嘿嘿],,1级评论,5,2,2025-05-13 14:12:32
筱澜是个福瑞啊,保密,不，直接炎枪冲锋[doge],私は人間ではない----,2级评论,2,0,2025-05-13 14:14:09
二五巴劳长尾鱼,男,@带豪豪 @TIMING-man @HayashiIku @_雪ノ下雪乃です_ @电竞老皮皇 @とある科学の天道総司 @不会起名字的屑某银 @Rheinland-Aster @GREEK_GIANNIS @Ariete_PSO,,1级评论,6,4,2025-04-18 11:32:56
弓上无弦,男,byd把棉衣棉裤穿上，有手套带手套，门一关就开始料理[doge],,1级评论,6,2,2025-03-29 00:50:31
白衣沽酒无梦生,男,要是前腿没了就能当眼镜蛇了,,1级评论,6,2,2025-03-30 12:29:44
HCBNT,保密,我平时是个爱猫爱狗人士的 看到流浪猫的食物被捣毁都要上去骂两句 看到这个想把这玩意从18楼扔下去再用全险半挂压几下[笑哭],,1级评论,5,5,2025-03-25 20:11:39
放假例来了来了,男,经典皮肤哈气就是快[炽焰天穹表情包_可镰-兴奋],,1级评论,5,27,2025-03-24 07:41:23
帅气大皮包,男,@西红柿蛐蛐,,1级评论,5,2,2025-03-25 21:59:53
不上武大不改名考研版,男,妈妈我是一只小老虎～,,1级评论,5,2,2025-03-25 01:17:04
带带大断批,保密,绷不住了[脸红]拿水枪滋水这是人能想出来的啊,,1级评论,3,5,2025-04-05 07:36:02
迁徙的鸟,男,如果是辣椒水还是可以的,带带大断批,2级评论,6,0,2025-04-05 12:03:00
Free_野鸽儿,男,飞舞人[笑哭],,1级评论,6,2,2025-03-28 20:44:32
螺吸hun批发部,保密,这要是能驯服我都不敢想有多招笑[笑哭]长得挺奇葩的，,,1级评论,5,2,2025-05-12 18:46:05
hfcti,保密,奇葩归奇葩，它要不好看就没这么多表情包了,螺吸hun批发部,2级评论,6,0,2025-05-13 16:03:10
辉酱QAQ,男,我是猫奴但是遇到这种猫我是真的忍不住去给它脑瓜子敲他妈几个板栗[Cat2_Boom!],,1级评论,6,7,2025-04-19 00:28:50
一黑曜石一,男,当你不能一击让它看到差距，它就会以为它的战斗力在你之上，并将你驱赶，占领这个地方[OK],,1级评论,6,2,2025-05-13 13:15:29
247米几多多,男,猫就是感觉很内向然后窝里横的家庭小霸王，就是很难去真正相处好。我当时帮同事养了一阵子猫，猫咪特别内向，虽然也算听话，但在屋里就是到处跑把屋里弄得好乱，根本管不住。气的我把它关到门外面，然后我就发现它一直在门口坐着不动，哪也不敢去,,1级评论,6,80,2025-03-25 08:38:42
理论法马蜂,男,这野猫,247米几多多,2级评论,6,0,2025-04-05 18:34:19
four二代,保密,简单概括智商低加觉得自己牛b,247米几多多,2级评论,2,5,2025-04-08 23:46:41
LrkhlQ,男,好见啊这个猫[笑哭],,1级评论,6,2,2025-05-02 15:44:58
UnhappyCai0628,保密,@Lumiamaster @玖年_9nian @Aliannoka @萘亞,,1级评论,5,3,2025-04-11 20:11:29
猫想要,保密,@貓得到,,1级评论,3,2,2025-03-31 18:46:30
哈萨克斯坦上单,保密,国足训练时有这玩意还愁拿不到下届世界杯冠军吗？,,1级评论,6,2,2025-03-25 12:39:35
天下人苦情久矣,男,真恐怖，不是有狂犬病吧？,,1级评论,6,5,2025-05-05 08:31:09
九命的辰,男,耆老病,天下人苦情久矣,2级评论,4,3,2025-05-06 20:32:49
欧洲稀有金鱼,保密,好简笔，好想略[给心心],,1级评论,5,3,2025-04-01 23:22:48
路人cbd,保密,哈气的样子好像蛇,,1级评论,6,3,2025-04-18 17:56:52
杨--丰,保密,@仿生葱会梦见真ミク吗,,1级评论,5,2,2025-03-25 12:27:00
厌恶蛤蟆广,男,运镜笑传之control camera balance,,1级评论,5,5,2025-03-25 17:14:18
吃一口豆馅,男,这b东西不动的时候还挺可爱,,1级评论,6,2,2025-03-25 17:21:41
柠檬FOFO,保密,@Passing_barbecue @゙安和昴 @方老头子 @星痕荡漾,,1级评论,6,3,2025-03-26 19:42:57
孤窗_,男,每一帧都是表情包,,1级评论,3,2,2025-05-11 12:22:43
YYERLCN,保密,@阿双不酸啦,,1级评论,5,2,2025-05-02 20:31:03
呆头鹅杰瑞,保密,@神樊狗 @超级野猫NEKO @善逸远古 @戈谭噩梦 妈妈我是一只小老虎[doge],,1级评论,4,2,2025-03-25 23:33:40
