用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
iheudhiebrbdi,保密,虐猫的人确实变态，猫咪的天性难道不是虐待小动物吗？[偷笑],,1级评论,3,4,2023-03-04 08:51:16
华胥梦不醉也痴,保密,希望提供法律制裁他，不然动用私刑的黑社会更可怕。,,1级评论,5,4,2023-03-04 00:41:37
派萌牢大,男,我们杀猪杀牛是为了吃，杀猫有什么用吗？😳,,1级评论,4,4,2023-03-01 23:51:47
只有辣条受伤的世界,保密,虐杀能满足它们那类人“独特”的心理需求,派萌牢大,2级评论,5,0,2023-03-02 02:08:02
一乎起飞,保密,虽然大快人心但是希望各位知道视频里这种行为是犯罪一个弄不好要吃官司。,,1级评论,5,4,2023-03-01 20:29:42
番薯大虾233,保密,什么叫弄不好，必定吃官司。没看已经对爱猫人士非法限制人身自由展开调查了么,一乎起飞,2级评论,6,6,2023-03-01 20:35:12
羽沼真琴,女,回复 @卡卡奇卡 :甘愿当猫的儿子的人就是不一样咧,一乎起飞,2级评论,5,3,2023-03-01 21:04:10
忆古忆关忆忧,保密,有一种早年间黑社会的美,,1级评论,5,164,2024-02-05 23:53:33
蜜桃派菠萝,女,"这就是极限n换一，出兵1000自损1500（把自己三代给赔进去了），好好的占理一方把自己玩成理亏的一方。
就不怕别人反过来将你一军，告你故意伤人＋非法囚禁，来个狠的直接不接受道歉，上法院，哦豁，进去吧，留个案底，让后三代被社会毒打。
两边我都挺讨厌的，一个变态＋一群不为后代考虑的人[怪我咯]",,1级评论,6,4,2023-03-02 08:25:52
Moanzzzz,男,别人虐猫，你们虐人是吧,,1级评论,6,9,2023-03-03 16:07:01
针顶,保密,我一直有几个疑问。美国街道发生枪击，是不是枪术更好就能胜出？企业家压制工人，是不是因为他们更有商业头脑？在我看到了虐待动物者口中的“弱肉强食，物竞天择”的时候，得到了肯定的答案。他们的弱肉强食是立体多变的，在受人压榨欺凌时，他们会想到维护自己的权益。在欺凌弱小者的时候，他们会以“弱肉强食，物竞天择”为自己开脱。,,1级评论,6,4,2023-05-21 17:18:03
观棋不yu最折磨,男,枪术更好你是在人之间比较。企业家与工人，虐猫者与爱猫人士本质上都是法律地位平等的人，所谓的“弱者被强者欺凌，挥刀向更弱者”都是在大的法律框架规则之内的行为。如果只看这条视频，就是猫被虐猫者欺凌，虐猫者被爱猫人士欺凌。猫不受法律保护，虐猫者者受法律保护。所以他虐猫的行为并不违法，违法的是传播视频的行为。但爱猫人士的行为已经构成犯罪。,针顶,2级评论,6,2,2023-05-28 09:44:02
菠萝面包人,保密,这事件更虐待什么动物都没有关系，重点在于虐待，如果真的只是因为会虐待猫狗所以才被人重视那我只能说虐待动物的人和嘴上说着保护动物的人没啥区别。,针顶,2级评论,6,2,2023-05-22 01:48:55
洛天依___,女,"可以不爱，但是别伤害。
然后能理解爱猫人士（不是爱猫人士看了都有触动吧）的心情，但是爱猫人士的行为终究违反法律了。
这件事，双方各打五十大板了",,1级评论,6,31,2023-03-01 18:51:32
吉田良弓,男,监禁和殴打可要严重太多了,洛天依___,2级评论,6,12,2023-03-01 19:25:09
极度不安,保密,回复 @吉田良弓 :农村偷狗的都被打死多少个了,洛天依___,2级评论,6,5,2023-03-01 21:08:03
白酒不能喝,保密,没有这些爱猫人士，哪里来的这么多流浪猫！,,1级评论,5,18,2023-12-16 13:45:49
快乐牌刀片不快乐,保密,回复 @锦锦r :只提虐猫这如何如何，却对打人者的违法犯罪行为只字不提是吧？[星星眼],白酒不能喝,2级评论,5,7,2024-01-08 22:28:39
锦锦r,保密,回复 @无心炫蓝 :是因为现在网络低龄化，建议跟游戏一样实名制18岁才能评论，风气会好很多,白酒不能喝,2级评论,6,3,2024-01-21 15:23:39
IvySK-47,保密,爱猫人士会不会危害社会不知道，但虐猫人士肯定会,,1级评论,5,9,2023-03-01 23:05:25
你还不整改,保密,不都危害了社会？视频案例已经把两种人的危害都体现了出来,IvySK-47,2级评论,6,7,2023-03-02 01:35:51
哈哈基米米基哈哈,女,[蛆音娘_大笑][蛆音娘_大笑][蛆音娘_大笑],IvySK-47,2级评论,5,2,2023-03-01 23:05:54
粉红毛毛裤,男,这不是爱猫不爱猫人士愤怒，这作为普通人看到了也怒啊，尊重生命，同理心和同情心是作为人必备的东西啊。,,1级评论,6,782,2023-04-15 23:57:30
追忆丶君莫笑,男,正因为尊重生命，所以六名犯罪嫌疑人必将受到法律的制裁！,粉红毛毛裤,2级评论,6,165,2023-05-04 00:38:12
柚子_grapefruit_,男,"回复 @追忆丶君莫笑 :法律分析：1、公民捕杀流浪狗猫是合法的，有法律依据，因为这是公共安全隐患，如果帽子负责，就由帽子出面捕捉收容，在一定期限内无人领养则人道毁灭之。这是世界上多数国家的通行做法。2、流浪狗猫不是公共财产也不是私有财产，从维护公共安全的角度出发，捕杀流浪狗有其必要性，只要手段正当，不以贩卖盈利为目的，是在法律许可的范围之内的，不用负法律责任。 法律依据：《中华人民共和国家犬管理条例》 第四条 凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任。
《中华人民共和国传染病防治法实施办法》（1991年10月4日国务院批准，1991年12月6日卫生部令第17号）第二十九条：狂犬病的防治管理工作按照下列规定分工负责：（一）公安部门负责县以上城市养犬的审批与违章养犬的处理，捕杀狂犬、野犬。...（三）乡（镇）政府负责辖区内养犬的管理，捕杀狂犬、野犬。...

《卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的通知》第五条：凡未经免疫，无标（记）牌的犬，一律视为野犬，公安人员、民兵及广大群众均有权捕杀。在城市，由公安部门负责，畜牧兽医、卫生等部门积极配合捕杀狂犬、野犬；在农村，由乡、镇人民政府负责组织力量捕杀狂犬、野犬。
如果只是捕杀野犬，而且没有虐杀，那就是合法合规的，如果这个up主有异议，就请通过全国人大提出建议修改法律，或者直接起诉物业，而不是在网络上断章取义，煽动情绪搞对立[doge]
1我国现行法律上并没有规定杀害野猫违法，法无禁止即自由，如果不存在虐杀，即使道德层面，也没有什么不道德的
2如果野猫抓伤小朋友，谁来负责？
3但是，如果行为人将他人饲养的宠物当成流浪猫杀死的，一般需要承担民事赔偿责任。",粉红毛毛裤,2级评论,5,55,2023-10-02 23:44:20
我话事Remix,保密,对我国公民滥用私刑，这已经严重构成的法犯罪行为，这些人是危害社会啊,,1级评论,2,126,2024-02-05 15:28:20
流浪求索徘徊,保密,爱猫人士总是说虐猫者是潜在罪犯，然而这些爱猫人士已经犯罪了[嗑瓜子],,1级评论,4,8,2023-03-27 22:54:21
扼米托佛,保密,"爱猫人士？正常人！
只能说好打",流浪求索徘徊,2级评论,6,2,2023-04-09 08:23:28
上贺茂润,男,这不是黑社会是啥？,,1级评论,6,186,2024-02-07 13:47:12
全网最尊重国王排名,保密,一定要重罚这种黑社会,,1级评论,5,167,2024-02-07 01:01:50
讯策,男,"这事确实不对，支持道德谴责[阴阳师缘结神_快去结婚]
但拿虐猫就会莎人这种话，真的没有任何依据的 
什么尿床 纵火 虐猫[阴阳师缘结神_我不活啦]
这13年我看到现在还有人说，拿点实际证据吧
听这话说出来感觉都还活在上世纪",,1级评论,6,8,2023-03-01 18:40:44
众包骑手丶南瓜,男,虐待宠物可以交给警察，再坏也不能用私刑,,1级评论,5,4,2023-03-01 22:09:34
TAMPA0419,男,这没得可洗，但是我不认为爱猫人士的觉悟能有多高，都是暴力,,1级评论,6,7,2023-03-02 00:25:20
咖啡变冷,保密,一群人活的估计不如我家猫，能不羡慕嫉妒恨吗，哦对了，我父母活得更好。,,1级评论,5,3,2023-12-21 16:37:34
诗酒放歌,女,他要是虐杀那种没人管的流浪猫，可能真的没有谁会管，关键是那种找领养的，就是救助站或者私人领养，别人花费时间精力金钱养的猫被领养人信誓旦旦拿回去虐杀，真的会暴怒吧,,1级评论,6,3,2023-12-14 09:23:41
挽月ee,女,对于那些没经过道德教化的人，我以为荀子是对的。取肉宰杀是自然的道理，以不忍之心对待就好。爱护动物，是这个社会道德教养的体现，如果对自己就是不违法这种道德要求，世风日下。,,1级评论,5,3,2023-09-08 23:02:11
摊摊今天摊了没,保密,他虐猫 你虐人 这下都有光明的未来了,,1级评论,6,3,2023-08-31 19:33:14
AAA恶魔五月哭但丁,男,这个人最好有人打他，这样能拉下水,摊摊今天摊了没,2级评论,6,1,2023-09-03 11:53:54
枯叶酒啊,保密,虐猫是品德败坏，人格扭曲，但是警察来了也顶多是口头教育，但是你打了他，他没动手，上诉你就得赔钱。,,1级评论,6,3,2023-08-27 11:46:57
bil_6534983543,保密,这几个人，要是被当事人提出上诉，一告一个倒，几个人都是会移动的理财产品[捂眼][捂眼][捂眼][捂眼],,1级评论,6,3,2023-08-16 11:29:38
燕希,保密,🤣👉🤡，变态们的辩解，继续,,1级评论,5,3,2023-08-11 09:17:02
kilhellok,男,。。。动用私刑犯法，圣母让人无语😑,,1级评论,5,3,2023-08-09 12:48:22
迷因收藏家,男,围堵的人怎么了？进局子喽,,1级评论,4,3,2023-08-04 11:15:24
冷锋vk,男,他简直跟杰克辣条一样。跟杰克辣条这个混蛋一样。,,1级评论,5,3,2023-07-21 12:51:03
夜仙宇,保密,所谓的爱猫人士已经触犯法律了,,1级评论,5,3,2023-07-13 20:15:40
账号已注销,保密,对不起，小猫。但我们站在食物链顶，难道这些所谓的爱猫人士不犯罪？虐猫人士算人吗？何必计较。滥用私刑还有优越感了？可恨的爱猫人士，明明能通过法律解决的，非要野蛮的解决。跟虐猫的有设么区别？,,1级评论,0,3,2023-06-10 10:12:22
MoonRiverxx,保密,后面的做法已经犯法了,,1级评论,5,3,2023-05-25 21:01:45
鲛你做鹅,保密,虐杀和屠宰是不一样的，希望圣母明白，虐杀动物包括猪和羊都是心里有问题想杀人，因为杀人犯罪才去虐杀动物的,,1级评论,4,3,2023-05-22 14:24:46
萌军前哨站指挥官,男,"2.吃≠虐，你想吃直接把头剁下去，放锅里煮，然后咽肚子里。
3.清理流理猫≠为了自己的变态心理/复仇，打猫。①这样做很危险，把猫狗惹急了，它们可能会咬到你。②就算是你成功无伤的打死了，尸体该怎么处理？③此地区的流浪猫在整个城市生态环境中是什么情况？（这东西吃鸟鼠，想想城市里鸟鼠多了，你的车上全是动物的排泄物）④同样的，也不要去为这些流浪猫/狗，你喂给他的东西可能是它的毒药，它们的食谱和人类的不太一样。
4.应该建立城市卫生组织，根据城市生态环境的实际情况，控制（用电枪，麻醉枪，毒/除草剂或人工拔除控制上限，用合理繁殖投放/种植控制下限）（并且应该避开交通高峰期，以免伤到行人）所有生物的合理数量（包括猫狗，虫，兔，鼠，鸟。以及植物）。对虐待/弃养者进行处罚，并没收其宠物。对遭遇野生物或宠物攻击者，给予免费疫苗，收走伤人动物并安乐死。
5.爱护动物≠不食用动物，不控制物种数量
爱护动物=爱护整个生态系统，保护所有物种合理存在。不虐杀，弃养宠物，不乱放生动物。
6.请友好讨论，不要发表情（阴阳怪气）有话直说。拒绝故意恶心人和看乐子等行为。
7.请看把整个事件看清楚再说话，不要想是什么就是什么。",,1级评论,6,3,2023-05-15 08:02:09
天兔和糖,保密,一个人变态，一群人违法。,,1级评论,6,3,2023-05-13 13:18:12
虐猫人都去嘶,保密,我只希望虐杀动物的人，这个轮回有一天能够轮到他身上,,1级评论,2,3,2023-05-08 15:52:15
是云不是雨啊,男,聚众打人算邪教吗？,,1级评论,6,3,2023-05-03 09:33:55
bili_7301042112,男,虐猫献祭更像邪教吧,是云不是雨啊,2级评论,5,0,2023-05-11 10:44:03
待世界重启之日,保密,呃，我就是觉得虐猫的人丧失了人性啊，不配是人的话我也真的会说出口，理中客在讨论分析什么，觉得他们没错的可以直接说出来，不用拐弯抹角地说自己多理性，真觉得自己跟你们所说的那种人有区别是吗？[思考],,1级评论,6,3,2023-05-01 22:43:34
毛浮釜柏柏,保密,这种人应该报警，以影响社会治安，造成社会恐慌，拘留他！,,1级评论,5,3,2023-04-29 18:17:13
账号已注销,保密,再回顾一下，打轻了,,1级评论,0,3,2023-04-29 10:35:15
尊重允许,保密,心理有问题，虐猫的都是上辈子被人虐的，下辈子仍旧要扮演成被虐的猫，生命都是有感受的！！！,,1级评论,5,3,2023-04-16 12:28:42
不想趴龙舟,男,那些爱猫人士跟你玩命，你还手的话就是互殴，甚至一群人作假口供,,1级评论,5,3,2023-04-04 19:54:28
龙火爆灭,保密,你不大批量虐猫不就没这事了？这是你该关心的问题吗？,不想趴龙舟,2级评论,6,0,2023-05-08 23:54:31
宝贝打不过快跑啊,保密,今天因为猫而去打人，明天就能因为狗而去杀人。,,1级评论,5,3,2023-03-23 23:36:27
以风御剪,保密,这不就欺软怕硬的典型吗？[吃瓜],,1级评论,6,3,2023-03-23 18:21:05
Ch3n_Ch3n,保密,虐猫的心态都这样 现实里就是垃圾而已,以风御剪,2级评论,6,3,2023-03-24 00:25:22
废铁龙,保密,回复 @小陈chen陈 :鲁迅先生曾经长期虐猫，有史料记载。,以风御剪,2级评论,6,0,2023-04-08 00:16:18
小鱼乖星星哥哥是意外,保密,为了这种变态把自己搭进橘子里还要赔钱，真不值得啊，糊涂啊糊涂[辣眼睛],,1级评论,6,3,2023-03-22 17:28:19
紧急集合呵呵呵呵,保密,这些人要倒霉了，还发视频，囚禁加私刑已经够蹲牢房了，不用正规途径解决，邪门歪道只会引火烧身！,,1级评论,5,3,2023-03-22 16:29:32
抬杠的人和张瀚亲亲,保密,评论逆天，这人故意领养猫虐杀拍成视频挑衅还能让人冷静？领养机构的流浪猫基本都是有过病治好的，花费了很多人力和财力，这都有人洗，666，恨猫也别那么是非不分吧[尴尬],,1级评论,6,3,2023-03-18 02:20:59
心动夏至的邂逅,保密,我只是觉得为虐人开脱的人一样是败类罢了，不过他们是打着正义的旗号罢了。另外，如果有人虐老鼠你在乎吗？,抬杠的人和张瀚亲亲,2级评论,5,3,2023-03-19 11:10:13
