用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
湊友赵希那,保密,对不起，这已经没什么可以辩驳的了。也许对于其他事我会思考一下是不是背后有什么隐情而不敢妄加评论，这次，外卖小哥，请你，死！！！！！！！！！！！！！！！！！,,1级评论,6,2,2021-11-14 10:58:13
奶鸟,女,要么就平等看待所有动物，要么就不要管,,1级评论,6,2,2021-11-14 06:39:06
所有人都在笑,保密,我十分讨厌那些喜欢拿火腿肠喂猫的，喂了上顿没下顿，这么做只是为了满足自己。,,1级评论,6,2,2021-11-14 02:11:38
爱吃橘子的橙子先生,保密,起码比不吃的好，你认为是一天饿两顿还是一天饿三顿好?,所有人都在笑,2级评论,6,3,2021-11-14 13:52:16
樱の梦ぅ,男,起码比不吃好啊[藏狐],所有人都在笑,2级评论,6,2,2021-11-14 11:57:23
千峤万峰,男,细思极恐，他下次找不到动物虐待，那就会针对人！[tv_惊吓],,1级评论,5,2,2021-11-13 22:36:54
晚风吹晚星1,男,这个畜牲就是tm的觉的自己当外卖员太憋屈了，像别人对他一样像比他弱小的东西发泄他那恶毒的兽欲[吐],,1级评论,6,2,2021-11-13 09:39:10
世无天,保密,【处理流浪猫问题不得不选择安乐死，领养绝育只是说着好听-哔哩哔哩】https://b23.tv/SI3rLF,晚风吹晚星1,2级评论,5,0,2021-11-16 08:50:58
SpringIsl,男,以后会不会杀人真不好说 建议也像对猫这样给他摔死吧,,1级评论,6,2,2021-11-12 16:55:34
-Rtaki-,男,我们国家需要动物保护法!!!,,1级评论,6,2,2021-11-11 11:29:47
也循声,男,法盲,-Rtaki-,2级评论,6,0,2021-11-11 12:41:38
Nuclearbomb君,男,问题是这个猫很温顺也在示好[生气],,1级评论,6,2,2021-11-10 09:45:18
达瓦里烯,男,一只小猪刚出生的时候也觉得人类是好的,Nuclearbomb君,2级评论,6,0,2021-11-10 12:03:02
泰拉大陆魔怔人,保密,今天敢杀菌 明天就敢杀蚂蚁 后天就敢傻猫，大后天怕不是杀人,,1级评论,3,2,2021-11-06 12:44:37
账号已注销,保密,变态的行为，变态的生活，变态的诞生。,,1级评论,0,2,2021-11-04 16:30:20
torque_7,男,他说是猫抓了他谁信啊，明明猫猫看到他还主动过来蹭蹭了啊，实在可恨这种人,,1级评论,5,2,2021-11-04 10:51:06
小巷咖啡馆,男,我在好奇被摔的是一只小猪又会是怎样呢？,,1级评论,5,2,2021-11-04 03:47:35
麻瓜数码,女,变态就是变态！跟摔的是什么动物没有关系。,小巷咖啡馆,2级评论,6,2,2021-11-04 09:50:54
GEM大小姐,女,杀猪也没有这么干的[捂脸],小巷咖啡馆,2级评论,6,1,2021-11-05 11:13:33
Ro冰咂,保密,这种人不去死活着能干嘛，虐人吗？兄弟们顶我上去让他看到。只有公开承认和道歉他才有机会重新做人,,1级评论,5,2,2021-11-04 00:00:31
银赫子铭,男,听过一件真事，我爸单位同事以前烧锅炉的抓到野猫往炉子里面扔，结果仍猫这人没活过50,,1级评论,6,2,2021-11-02 12:41:40
爱好逍遥,男,哦豁上央视了，他无了,,1级评论,6,2,2021-11-02 00:22:05
轻风在野,保密,流浪狗的问题都整治了，希望把流浪猫也整治一下,,1级评论,6,2,2021-10-31 10:23:26
词穷墨尽-,女,希望把它们给想养的人养，找个好主人,轻风在野,2级评论,5,0,2021-10-31 18:14:28
鹰嘴桃嘎嘣脆,保密,吃肉是吃肉，杀生命来取乐的比杀人犯还恐怖，他不杀人只是怕罢了。,,1级评论,6,2,2021-10-30 19:43:52
呱呱蛙吃什么,保密,送外卖被欺负了想发泄是吧😆,,1级评论,6,2,2021-10-30 16:55:02
不被承认的罪恶,男,我就算心里变态也不会对活物下手啊，这是人能干出的事？猫做错了什么让他这样做，我想养猫还没有呢，真尼玛无语了。,,1级评论,6,2,2021-10-30 10:04:32
在下逼王,保密,兄弟们，看看下面的这个视频里的评论，简直给我整无语了，还有人把上次那个蜗牛的事和这个事混为一谈,,1级评论,5,2,2021-10-30 03:14:49
OKAMI_9S,男,真的是个➗生,,1级评论,6,2,2021-10-30 02:45:05
聆メ雨,保密,艹，真想给他一jio[辣眼睛],,1级评论,6,2,2021-10-29 20:01:31
账号已注销,保密,服务业不适合这种人,,1级评论,0,2,2021-10-29 18:00:20
犬鸦丶,男,他图啥呢[酸了][酸了],,1级评论,6,2,2021-10-29 15:26:29
不知道就随意,女,满足自己变态的心理呗！[辣眼睛],犬鸦丶,2级评论,6,0,2021-10-29 16:23:26
林萌小希,保密,我个人觉得在坐各位也体谅一下外卖小哥吧，他又何尝不是那只被平台拿着尾巴往地上砸的小猫呢（纯属个人看法，不喜欢勿喷）,,1级评论,6,2,2021-10-29 03:05:45
明前之月,女,有句话叫做弱者抽刀向弱者，这个时代大家都不容易，为什么他就可以把情绪发泄到无辜生命呢，他今天杀猫，改天杀人，本质上是一样的,林萌小希,2级评论,6,0,2021-11-14 19:55:03
最爱逗狗玩,保密,像这些虐待动物为乐，或者帮着洗的说什么圣母说什么吃肉和人类至上之类的。就应该一并送进豫章书院打打龙鞭，一个心里变态还有人帮着洗，还有人支持了？,,1级评论,6,2,2021-10-29 01:09:23
真正的快乐是什么呢,保密,我想打死这个杂碎。。。。。心里好难受,,1级评论,6,2,2021-10-29 00:19:49
捏麻麻滴花椒,保密,这种人做的事早晚会回报到他身上 永不被录用以后相信以后会碰到更多坎坷[呲牙],,1级评论,6,2,2021-10-28 23:35:54
怂道弟,男,单纯的说一下，为什么会有流浪猫，养猫丢弃导致的，杜绝这种事情发生，就是不再有流浪猫，或者你们爱猫出钱出力，这样就不会发生这种事情,捏麻麻滴花椒,2级评论,6,0,2021-10-29 02:40:43
怂道弟,男,没什么单纯说一下，流浪猫会影响到生态平衡，因为流浪猫的数量逐渐在升高，而它们在外面经常会抓鸟吃，并且流浪猫的繁殖速度是非常快的，它们数量的增加，会压缩其他生物的生存空间。,捏麻麻滴花椒,2级评论,6,0,2021-10-29 02:38:52
不要被吃掉啦,保密,心痛死了  它还主动跑过来蹭,,1级评论,6,2,2021-10-28 23:30:22
小董不明白,男,看了标题难过到不敢点开，你或许经历过什么，或许只是一时兴起，但当你虐杀其他生命的时候，你已经被剥夺了安详死去的权利。,,1级评论,6,2,2021-10-28 20:33:13
馋嘴伙计,保密,这种人就比较适合用网暴以暴制暴,,1级评论,6,2,2021-10-28 20:14:26
圆环之锂,保密,年纪大了，看不得这样的。建议抓起来给他绑悬崖边荡几圈。,,1级评论,6,2,2021-10-28 19:42:31
何人初见月何年初照人,保密,勇者向强者挑战 懦夫向弱者抽刀,,1级评论,6,2,2021-10-28 18:12:50
阿比盖尔敲可爱,男,这人和我呼吸同一片空气我都觉得害怕,,1级评论,6,2,2021-10-28 17:53:00
普度众生马克庆,男,不强求你喜欢任何生物，但请不要随意伤害，因为这是心理变态。[生气],,1级评论,6,2,2021-10-28 17:16:06
焰是园,男,猫咪这么信任你，为什么伤害它,,1级评论,6,2,2021-10-28 15:23:21
学不绘,男,如果只是为了发泄情绪，那这东西属实不算人了,,1级评论,6,2,2021-10-28 15:00:38
Yutin丶,保密,你吗别让我见到你把你鲨了,,1级评论,6,2,2021-10-28 14:34:09
PurpleST,男,然后就有人刷“爱猫人士”，“道德法律”，“圣母”之类的了。。,,1级评论,6,2,2021-10-28 13:05:04
八年之痒,男,真tm纱布，我真他啊想这样摔他,,1级评论,6,2,2021-10-28 11:16:38
河伯哟,男,让人最可恨的是欺骗。如果讨厌猫，大可以吓唬猫离开。真让人恶心。,,1级评论,6,2,2021-10-28 10:51:44
很酷一只小熊猫,保密,我看到小猫很信任他，我非常讨厌这种别人信任你然后利用这个去伤害别人，这只小猫是死了吧，如果猫没死的话，这个世上又多了一只恶猫。,,1级评论,6,2,2021-10-28 10:23:35
很酷一只小熊猫,保密,这不是好早之前的事情了吗？,,1级评论,6,2,2021-10-28 10:19:53
183酱,保密,支持虐待动物入刑,,1级评论,6,2,2021-10-28 09:27:48
虾仁记得要猪心,保密,这种人很难不想象他会在外卖里面加什么东西。[辣眼睛],,1级评论,6,2,2021-10-28 08:44:33
君に夢中_,男,人渣,,1级评论,6,2,2021-10-28 06:25:49
黑毛豆,保密,太乱了 该管管了,,1级评论,6,2,2021-10-27 23:22:48
机械系的老咸鱼,保密,看样子是被饿了么压迫疯了,,1级评论,6,2,2021-10-27 22:26:38
萝莉瘾犯了,保密,虐待一只拥有“灵魂”的生物的人已经脱离正常人的范畴了。还有别再说什么你不吃肉?你没杀过虫子之类的这种可笑的评论了。小跳蛛都比视屏里那个“人”可爱。,,1级评论,6,2,2021-10-27 21:19:00
矮油小眼神,男,要求立刻把此人所有财产充公用于流浪动物救助 并立即枪毙此人！,,1级评论,5,2,2021-10-27 20:19:13
巨凸12138,保密,这世间生灵80%的动物死亡都会引起我的恻隐之心，但只有1%的人类会让我心痛，别问为什么 或许我就是恶魔吧,,1级评论,5,2,2021-10-27 19:23:00
HK_画渣,保密,请把他家住址告诉我，我给他寄刀片,,1级评论,3,2,2021-10-27 18:39:43
泰拉大陆魔怔人,保密,虐猫的下登人这下连外卖也送不成了,,1级评论,3,2,2021-10-27 18:17:21
1x天启x1,保密,也许是送外卖的时候，他没注意猫把他的外卖给偷吃了，结果没及时送到，获得了一个差评，罚了不少钱，愤怒的外卖哥，决定用变态的手法报复了猫。具体的恩恩怨怨谁又知道呢。,,1级评论,6,2,2021-10-27 17:52:56
银狐Silver・Fox,女,搁这脑补呢 怎么不去写小说？,1x天启x1,2级评论,6,4,2021-10-27 18:02:37
可爱的慕晨大大,男,脑洞清奇,1x天启x1,2级评论,6,3,2021-10-27 17:53:57
最爱玄武车身的哈巴狗,保密,这种人就是反社会人格，就是心里变态，不要觉得他们只对动物这么做。他们只是在这种环境下把动物当成加害对象，在有人的地方照样会把人当加害对象。或者他现在只有胆子虐动物，但当他有能耐了就会去整人。,,1级评论,6,2,2021-10-27 17:33:08
祁飒飒飒,女,，，，丧心病狂,,1级评论,6,2,2021-10-27 17:17:16
墨兰栀子,保密,这种人不管下次就会多一起诱杀小孩的案子[生气],,1级评论,6,2,2021-10-27 17:11:29
我永远爱马克思,保密,希望早点下地狱,,1级评论,5,2,2021-10-27 17:00:50
-奶茶不加糖_,保密,不忍心看下去了，我TM一整个被气死,,1级评论,6,2,2021-10-27 15:22:40
萧飒nihil,男,"碾死虫子无可厚非，摔死小猫满座哗然。
我只想问我们与恶的距离到底是什么？",,1级评论,5,2,2021-10-27 14:15:24
dlsz968,保密,蟑螂除外,萧飒nihil,2级评论,6,0,2021-10-27 15:33:55
阳光De王先生,男,我是来看看评论有没有恨猫恨狗人士敢在这里跳的[tv_doge],,1级评论,6,2,2021-10-27 14:04:53
苓拾雨,女,我草，这么惊悚的事情弹幕居然有人发“舒服”？什么毛病[疑惑],,1级评论,5,2,2021-10-27 13:34:10
账号已注销,保密,毕竟弹幕只有up能看见，,苓拾雨,2级评论,0,0,2021-10-27 15:48:07
星星坠落咯呢呀,保密,我感觉，我目睹了一场暴力虐杀，就像下班回家自己的孩子开开心心跑过来求亲亲抱抱，然后你揪着他的胳膊一遍遍的摔，直到摔死一样可怕。,,1级评论,4,2,2021-10-27 13:15:20
小哥不太稳,男,发不了骂人的话，但是这人真过分,,1级评论,6,2,2021-10-27 12:35:58
我想6级,男,他户口本全没了[生气][生气][生气][生气],,1级评论,6,2,2021-10-27 12:28:54
爱丽喵梦游仙境,女,家里有猫崽子的根本看不下去，哭了,,1级评论,5,2,2021-10-27 12:27:56
看我啥时候能瘦下去,女,我也看哭了[大哭],爱丽喵梦游仙境,2级评论,5,0,2021-10-27 12:43:51
凛逸迩,女,"看着太难受了，猫咪好可怜
这虐猫的臭渣滓[生气]",,1级评论,5,2,2021-10-27 12:23:04
风声不语何知我意,保密,小哥火了。某平台不出来申明一下对此的处罚吗？,,1级评论,5,2,2021-10-27 12:09:16
独立团团长李云某,男,这人工作没了，号被封了,风声不语何知我意,2级评论,6,1,2021-10-27 12:30:40
_正经02-,保密,这不吃牢饭，真受不了[辣眼睛],,1级评论,4,2,2021-10-27 12:02:47
黄油仙人,男,别忘了，人也是动物。这小哥应该是受什么刺激了，一肚子火发不出来,,1级评论,5,2,2021-10-27 11:25:33
布织锁措,男,两码事情吧，兄弟，发泄的途径有很多种，但这不是心理变态还是什么？,黄油仙人,2级评论,5,1,2021-10-27 11:30:27
欢乐女神赐福音,保密,回复 @一只小音速 :憋着火就上别的地方去撒火啊，世界上有火的人多了，但凡视频里的人一脚踹开猫，我也不会说啥，抓起来摔死的纯属变态,黄油仙人,2级评论,6,0,2021-11-17 15:25:47
圣灵心石,男,"在这里养了两只猫，路过的朋友可以摸摸她
                  ／＞　　フ
                   |  　_　 _ l
　 　　　／` ミ＿꒳ノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ            ／l、  
　 　 │　　|　|　|          （ﾟ､ 。 ７ 
　／￣|　　 |　|　|           　l、 ~ヽ 
　| (￣ヽ＿_ヽ_)__)          　じしf_, )ノ
　＼二つ",,1级评论,6,2,2021-10-27 11:03:32
圣灵心石,男,喵～(=・ω・=),圣灵心石,2级评论,6,0,2021-10-27 12:08:56
淘汰sky湮灭,男,"所以能不能尽快推动动物保护法！！！！
动物亦是生命，不容败类渣滓伤害！！！需要法律保护！！！！",,1级评论,6,2,2021-10-27 10:00:53
账号已注销,保密,出现啦，立法怪,淘汰sky湮灭,2级评论,0,1,2021-10-27 10:14:09
满一个月工资,保密,如果他弄死的是一只老鼠呢，你会这样想吗？,淘汰sky湮灭,2级评论,5,0,2024-02-21 16:42:13
歌舒尚武,男,不犯法，只能说这人心理有问题,,1级评论,5,2,2021-10-27 09:56:45
永远的2233娘,男,但依照他的行为，将来绝对不满足于虐待动物,歌舒尚武,2级评论,6,1,2021-10-27 10:09:34
Linker_琳可儿,保密,回复 @永远的2233娘 :潜藏的危险人物[辣眼睛],歌舒尚武,2级评论,6,0,2021-10-27 10:26:07
于冬与葵与冬,女,什么渣滓,,1级评论,5,2,2021-10-27 09:59:01
希巴拉克的玩物,保密,改怎么制止这种行为，没被监控到的角落有太多变态，还有专门养着就为了虐崽[大哭],,1级评论,6,2,2021-10-27 09:57:44
养生肚饿真菌,保密,连环杀人犯的行为特征：尿床，放火，残害小动物。,,1级评论,6,2,2021-10-27 09:45:15
焦炭幽灵,男,要是主人是疾速追杀里的男主基努威利斯多好 太气人了,,1级评论,6,2,2021-10-27 09:26:25
缡墨墨耶耶耶耶,保密,他现在虐猫，以后就会虐人！,,1级评论,6,2,2021-10-27 09:27:12
我的赫萝！,男,[辣眼睛]这个昨天百度搜到过，网站下面还有洗的,,1级评论,6,2,2021-10-27 09:14:14
XG-贯星,男,我记得最近不是发过一次？这好像是第二次发了,,1级评论,6,2,2021-10-27 09:07:13
屁屁啪啦,男,要是我还会因为白撸而小愧疚呢[笑哭]这人真人渣。,,1级评论,6,2,2021-10-27 09:05:01
